0,0,0,0,0,-0.6,-10.6,42,2.6
0,0,0,0,0,-1.7,-11.1,44,3.1
0,0,0,0,0,-0.6,-10.6,42,1.5
813,0,0,0,0,0,-10.6,40,2.1
1413,0,49,0,5600,4.4,-10,31,3.1
1413,271,161,26100,17800,7.2,-10,26,2.6
1413,327,205,33800,22500,8.9,-10,23,2.1
1413,202,272,21000,30100,12.2,-10,18,3.1
1413,415,268,44100,29000,13.9,-9.4,17,2.6
1413,572,197,58500,22300,15,-10,15,2.1
1413,721,154,70300,17900,16.7,-10.6,13,2.1
1413,340,168,33300,18800,16.7,-11.7,12,2.6
1413,0,40,0,4700,16.1,-12.8,11,2.1
1048,0,3,0,400,15,-11.7,13,2.1
0,0,0,0,0,13.3,-11.7,15,2.1
0,0,0,0,0,11.1,-10.6,19,0
0,0,0,0,0,8.9,-11.1,21,3.1
0,0,0,0,0,7.2,-11.1,23,2.6
0,0,0,0,0,6.7,-11.1,24,2.1
0,0,0,0,0,5,-11.7,26,0
0,0,0,0,0,2.8,-11.1,32,1.5
0,0,0,0,0,3.3,-11.7,29,0
0,0,0,0,0,1.7,-12.2,31,0
0,0,0,0,0,1.7,-11.7,32,0
0,0,0,0,0,0.6,-12.8,32,2.1
0,0,0,0,0,0,-13.9,30,1.5
0,0,0,0,0,0.6,-13.9,29,0
812,191,1,11100,700,-0.6,-13.9,31,3.6
1413,690,26,56400,6200,3.3,-13.3,25,2.6
1413,841,46,78700,8600,8.3,-12.8,18,2.1
1413,911,63,88700,10000,10.6,-12.2,17,0
1413,968,54,95700,9400,11.7,-12.8,15,0
1413,1010,53,100300,9500,12.8,-12.8,14,0
1413,986,60,97600,9900,13.9,-11.7,14,3.1
1413,994,51,97300,9300,14.4,-12.2,13,0
1413,861,58,81300,9700,15,-12.8,12,3.6
1413,842,54,69000,8900,13.9,-12.8,13,5.2
1071,302,4,18700,1500,11.7,-12.8,15,2.6
0,0,0,0,0,10,-12.2,17,2.6
0,0,0,0,0,8.3,-12.2,19,2.1
0,0,0,0,0,6.1,-12.8,21,2.1
0,0,0,0,0,5,-12.2,24,2.6
0,0,0,0,0,2.2,-13.3,27,2.1
0,0,0,0,0,1.1,-13.3,29,2.6
0,0,0,0,0,1.1,-12.8,31,3.1
0,0,0,0,0,0,-15,27,3.1
0,0,0,0,0,0,-12.8,33,3.6
0,0,0,0,0,0,-12.8,33,3.1
0,0,0,0,0,0,-12.8,33,3.6
0,0,0,0,0,0,-12.8,33,3.6
0,0,0,0,0,0,-12.8,33,2.6
836,184,1,10700,700,0,-12.2,35,4.1
1413,722,23,59200,6100,3.9,-11.7,28,3.6
1413,852,49,79700,8900,8.3,-11.7,20,2.6
1413,736,116,72600,14500,11.1,-12.2,16,2.1
1413,897,105,89100,13800,14.4,-11.7,14,1.5
1413,830,124,82300,15000,16.1,-11.7,12,1.5
1413,968,86,95600,12000,17.2,-12.8,10,1.5
1413,888,95,87200,12600,18.9,-12.2,10,2.1
1413,873,57,82500,9600,19.4,-13.3,9,1.5
1413,796,58,65300,9000,18.3,-12.8,10,3.6
1071,296,4,18400,1500,15.6,-12.2,12,2.6
0,0,0,0,0,12.2,-12.8,14,1.5
0,0,0,0,0,11.1,-11.7,17,0
0,0,0,0,0,7.8,-12.8,19,2.1
0,0,0,0,0,5.6,-12.8,22,2.1
0,0,0,0,0,5,-12.8,23,4.1
0,0,0,0,0,3.9,-12.2,26,4.6
0,0,0,0,0,3.3,-11.1,30,3.1
0,0,0,0,0,2.8,-15,22,3.6
0,0,0,0,0,3.3,-13.3,25,3.6
0,0,0,0,0,3.3,-13.9,24,3.1
0,0,0,0,0,3.3,-13.3,25,2.1
0,0,0,0,0,2.8,-13.3,26,4.1
0,0,0,0,0,2.8,-13.3,26,4.6
836,190,1,11100,700,3.9,-13.3,24,4.1
1412,702,26,57700,6200,8.9,-12.8,18,5.7
1412,869,41,81500,8300,12.2,-12.8,14,4.1
1412,929,60,90600,9800,16.1,-13.3,11,6.2
1412,980,53,97000,9400,18.3,-15.6,7,6.2
1412,1010,52,100400,9400,20,-16.7,6,8.2
1412,1006,48,99800,9100,20.6,-15,7,6.7
1412,994,58,97400,9900,20.6,-14.4,7,7.2
1412,956,36,90800,8200,20.6,-14.4,7,6.7
1412,846,53,70200,8900,19.4,-13.9,8,5.7
1095,324,4,20300,1600,17.2,-13.9,9,4.1
0,0,0,0,0,14.4,-14.4,11,3.1
0,0,0,0,0,13.9,-15,10,3.1
0,0,0,0,0,13.9,-14.4,11,3.6
0,0,0,0,0,11.7,-13.9,13,3.6
0,0,0,0,0,8.9,-13.3,17,0
0,0,0,0,0,7.2,-13.3,19,0
0,0,0,0,0,7.8,-12.8,19,1.5
0,0,0,0,0,6.7,-14.4,18,0
0,0,0,0,0,6.1,-12.2,23,0
0,0,0,0,0,5,-12.2,24,1.5
0,0,0,0,0,5,-11.1,27,2.1
0,0,0,0,0,3.9,-11.1,29,1.5
0,0,0,0,0,3.9,-11.1,29,3.6
859,0,1,0,100,4.4,-10.6,29,2.1
1412,0,32,0,3800,6.7,-9.4,28,1.5
1412,6,136,400,15500,8.3,-9.4,25,1.5
1412,0,149,0,17400,9.4,-8.9,24,0
1412,53,243,5300,27000,11.1,-4.4,32,1.5
1412,0,109,0,13400,12.2,-1.1,39,0
1412,225,346,23400,37600,8.9,0,54,5.7
1412,0,97,0,11700,8.3,-0.6,53,2.6
1412,656,168,62800,19100,8.3,0,56,2.6
1412,887,36,75900,8100,7.8,-0.6,55,3.1
1118,351,3,22100,1700,6.7,0,62,0
0,0,0,0,0,7.2,-1.7,52,4.1
0,0,0,0,0,6.1,-10,28,3.6
0,0,0,0,0,3.9,-8.3,37,2.6
0,0,0,0,0,4.4,-10.6,29,2.1
0,0,0,0,0,1.1,-8.3,46,3.1
0,0,0,0,0,1.1,-7.8,48,2.6
0,0,0,0,0,0,-7.2,54,3.1
