1413,507,79,38900,10900,-2.8,-5.6,79,2.1,0.7
1413,697,82,63700,11400,-2.2,-5.6,75,3.1,0.7
1413,585,173,56900,19400,-0.6,-5.6,66,4.1,0.6
1413,18,181,1400,20900,-0.6,-5,69,6.7,0.5
1413,6,175,500,20100,-0.6,-5,69,6.2,0.5
1413,6,151,400,17300,0.6,-4.4,66,6.7,0.5
1413,256,146,24000,16300,1.1,-4.4,64,5.7,0.5
1413,342,85,25700,10400,0.6,-4.4,66,6.2,0.4
1119,156,11,7600,1800,-0.6,-4.4,73,4.6,0.4
0,0,0,0,0,-1.7,-4.4,80,3.6,0.4
0,0,0,0,0,-2.2,-5,79,2.6,0.4
0,0,0,0,0,-2.2,-5,79,2.1,0.4
0,0,0,0,0,-2.2,-4.4,83,4.6,0.3
0,0,0,0,0,-2.8,-4.4,87,4.6,0.3
0,0,0,0,0,-3.3,-5.6,82,2.6,0.3
0,0,0,0,0,-3.3,-6.1,79,3.6,0.3
0,0,0,0,0,-3.9,-7.2,75,2.6,0.3
0,0,0,0,0,-3.9,-7.8,71,4.1,0.4
0,0,0,0,0,-5,-8.3,75,0,0.4
0,0,0,0,0,-6.7,-8.9,83,0,0.5
0,0,0,0,0,-7.8,-8.9,91,1.5,0.5
0,0,0,0,0,-7.8,-8.9,91,0,0.5
0,0,0,0,0,-7.2,-8.3,91,0,0.6
1213,0,0,0,0,-6.7,-7.8,91,0,0.6
1413,393,102,30100,12200,-5,-6.7,86,1.5,0.7
1413,367,152,34600,17300,-2.8,-5,83,3.6,0.7
1413,79,195,7700,21800,-1.1,-5,72,3.1,0.8
1413,0,80,0,9700,-0.6,-5,69,3.1,0.8
1413,0,113,0,13400,-0.6,-5,69,3.6,0.8
1413,6,157,500,18000,-1.1,-4.4,76,1.5,0.7
1413,41,142,3800,15800,-1.7,-3.3,87,3.6,0.7
1413,28,79,2300,8800,-2,-3,92,2.1,0.7
1142,4,10,200,1100,-2.2,-2.8,95,3.1,0.7
0,0,0,0,0,-2.2,-2.8,95,4.1,0.6
0,0,0,0,0,-2.2,-2.8,95,3.1,0.6
